,date,id,sentiment_compound,sentiment_neg,sentiment_pos,sentiment_neu,symbol,t-3_perc,t-2_perc,t-1_perc,t0_perc,t1_perc,t2_perc,t3_perc
723,2010-10-04 04:00:00,10-1115,0.9985,0.029,0.165,0.806,ma,0.006153707945919296,0.003482142857142767,-0.009520419966189242,0.014642472152353703,-0.01150951748561313,-0.010927004030452325,0.007833016390473624
724,2010-10-04 04:00:00,10-1115,0.9985,0.029,0.165,0.806,v,-0.002015858083590838,-0.012658227848101444,-0.0010911074740861393,0.023894046968869542,-0.01013468462461653,-0.008352418159773722,0.005298193180274469
725,2016-08-31 04:00:00,16-994,0.9847,0.057,0.10400000000000001,0.839,de,0.002190454231035366,-0.013919245369837907,-0.013649090060662616,-0.011827321111768208,0.005984440454817497,0.004997025580012027,-0.005327335148573531
726,2016-08-31 04:00:00,16-994,0.9847,0.057,0.10400000000000001,0.839,de,0.002190454231035366,-0.013919245369837907,-0.013649090060662616,-0.011827321111768208,0.005984440454817497,0.004997025580012027,-0.005327335148573531
727,2014-07-01 04:00:00,14-687,-0.9703,0.115,0.04,0.846,fb,0.007001340682258217,-0.004585798816567843,0.011443007876356104,-0.02365559800176309,-0.002407825432656052,-0.015085231558304435,-0.038750191453515215
728,2015-11-24 05:00:00,15-1452,-0.8779,0.092,0.07,0.839,ebay,0.010079944386513606,-0.007570543702684063,0.00554785020804438,0.0,0.0034482758620690834,0.01683848797250853,-0.018249408583981053
729,2015-09-16 04:00:00,15-1128,-0.5141,0.051000000000000004,0.036000000000000004,0.913,trip,0.01300059772863138,0.033485764862073886,-0.00228375677990289,-0.0001430615164521587,-0.01788524824724569,-0.0037878787878788955,-0.01725650775080423
730,2015-09-16 04:00:00,15-1128,-0.5141,0.051000000000000004,0.036000000000000004,0.913,googl,-0.004318632687318691,0.019311232700354175,0.0006766205061119468,0.009240894338261807,-0.0160048833504548,0.009169037099800326,-0.02066028966385791
731,2015-06-08 04:00:00,15-720,-0.9881000000000001,0.125,0.08700000000000001,0.787,fb,-0.0047307132459970536,0.00109689213893982,-0.01789627465303134,0.0,0.01847031114416753,-0.004016553067185957,-0.003666137113528034
732,2016-02-03 05:00:00,16-137,-0.9972000000000001,0.156,0.056,0.788,fb,0.025666161661171083,-0.004170649057259612,-0.01675246488090043,-0.019522584080220118,-0.05810480586478417,-0.04151052176419712,-0.002105263157894721
733,2015-08-31 04:00:00,15-1067,-0.995,0.14,0.079,0.781,fb,0.029131781167565096,0.01426501727404439,-0.01736072959015489,-0.024600246002460024,0.030494096067866572,-0.019356991878963115,0.0012478729438456515
734,2017-07-24 04:00:00,17-822,-0.9959,0.14200000000000002,0.07100000000000001,0.787,fb,0.0023760204703302534,-0.0006077918920561753,0.00954813598491766,-0.00433734939759034,0.0019966118102614505,0.02916490550087536,0.011793006336540568
735,2011-10-14 04:00:00,11-1365,0.9083,0.095,0.14100000000000001,0.764,fb,,,,,,,
736,2011-10-14 04:00:00,11-1365,0.9083,0.095,0.14100000000000001,0.764,msft,,,,,,,
737,2010-12-07 05:00:00,10-1402,0.8736,0.108,0.125,0.767,abt,-0.005040957781978661,-0.009499683343888399,-0.0006393861892582953,-0.0034122414160803194,0.008559811684142993,0.01039677487799695,-0.0029399412011760218
